Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SARABF,2009.03,Quarterly,95620,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2009.06,Quarterly,99539,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2009.09,Quarterly,126102,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2009.12,Quarterly,113215,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2010.03,Quarterly,101456,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2010.06,Quarterly,111159,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2010.09,Quarterly,137888,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2010.12,Quarterly,100412,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2011.03,Quarterly,94003,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2011.06,Quarterly,96545,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2011.09,Quarterly,134418,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2011.12,Quarterly,99636,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2012.03,Quarterly,96266,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2012.06,Quarterly,106629,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2012.09,Quarterly,129571,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2012.12,Quarterly,99644,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2013.03,Quarterly,112402,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2013.06,Quarterly,113049,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2013.09,Quarterly,124199,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2013.12,Quarterly,114983,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2014.03,Quarterly,116260,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2014.06,Quarterly,123949,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2014.09,Quarterly,155119,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2014.12,Quarterly,134919,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2015.03,Quarterly,128241,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2015.06,Quarterly,138011,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2015.09,Quarterly,178376,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2015.12,Quarterly,134523,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2016.03,Quarterly,128186,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2016.06,Quarterly,140609,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2016.09,Quarterly,186286,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2016.12,Quarterly,148810,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2017.03,Quarterly,138972,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2017.06,Quarterly,145733,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2017.09,Quarterly,187464,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2017.12,Quarterly,150920,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2018.03,Quarterly,143319,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2018.06,Quarterly,165491,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2018.09,Quarterly,233959,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2018.12,Quarterly,215319,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2019.03,Quarterly,201738,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2019.06,Quarterly,212725,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2019.09,Quarterly,251105,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2019.12,Quarterly,220618,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2020.03,Quarterly,208267,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2020.06,Quarterly,166602,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2020.09,Quarterly,236736,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2020.12,Quarterly,216667,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2021.03,Quarterly,213742,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2021.06,Quarterly,221497,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2021.09,Quarterly,264231,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2021.12,Quarterly,204096,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2022.03,Quarterly,219473,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2022.06,Quarterly,217766,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2022.09,Quarterly,274214,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2022.12,Quarterly,243447,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2023.03,Quarterly,206492,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARABF,2023.06,Quarterly,226571,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Actual,Regulatory income (includes petrol tax)
LASQ.SARACZ,1992.09,Quarterly,42564,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1992.12,Quarterly,68693,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1993.03,Quarterly,69087,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1993.06,Quarterly,114878,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1993.09,Quarterly,49355,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1993.12,Quarterly,70310,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1994.03,Quarterly,66116,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1994.06,Quarterly,114678,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1994.09,Quarterly,51102,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1994.12,Quarterly,66784,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1995.03,Quarterly,87609,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1995.06,Quarterly,122551,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1995.09,Quarterly,47043,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1995.12,Quarterly,76421,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1996.03,Quarterly,88513,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1996.06,Quarterly,121049,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1996.09,Quarterly,49379,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1996.12,Quarterly,80628,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1997.03,Quarterly,94494,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1997.06,Quarterly,116639,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1997.09,Quarterly,53330,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1997.12,Quarterly,85934,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1998.03,Quarterly,98941,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1998.06,Quarterly,132093,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1998.09,Quarterly,60727,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1998.12,Quarterly,90073,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1999.03,Quarterly,103378,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1999.06,Quarterly,136412,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1999.09,Quarterly,53743,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,1999.12,Quarterly,94963,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2000.03,Quarterly,104158,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2000.06,Quarterly,145781,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2000.09,Quarterly,57717,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2000.12,Quarterly,97776,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2001.03,Quarterly,109443,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2001.06,Quarterly,137620,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2001.09,Quarterly,66701,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2001.12,Quarterly,97103,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2002.03,Quarterly,120360,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2002.06,Quarterly,160197,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2002.09,Quarterly,83118,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2002.12,Quarterly,110180,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2003.03,Quarterly,128331,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2003.06,Quarterly,161188,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2003.09,Quarterly,86972,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2003.12,Quarterly,114052,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2004.03,Quarterly,145979,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2004.06,Quarterly,208692,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2004.09,Quarterly,103642,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2004.12,Quarterly,170262,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2005.03,Quarterly,164438,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2005.06,Quarterly,223486,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2005.09,Quarterly,138985,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2005.12,Quarterly,154259,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2006.03,Quarterly,167938,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2006.06,Quarterly,233626,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2006.09,Quarterly,158023,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2006.12,Quarterly,170325,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2007.03,Quarterly,188321,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2007.06,Quarterly,234814,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2007.09,Quarterly,155125,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2007.12,Quarterly,174949,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
LASQ.SARACZ,2008.03,Quarterly,212974,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,All government grants and subsidies received
