Week_end,Indicator,High_industry,Value
2021-12-12,Weekly earnings - upper quartile - 6 days,A Primary,1270.71
2021-12-12,Weekly earnings - upper quartile - 6 days,B Goods Producing,1546
2021-12-12,Weekly earnings - upper quartile - 6 days,C Services,1190
2021-12-12,Weekly earnings - upper quartile - 6 days,Z No Match,980.67
2021-12-12,Weekly earnings - lower quartile - 6 days,Total,620
2021-12-12,Weekly earnings - lower quartile - 6 days,A Primary,572
2021-12-12,Weekly earnings - lower quartile - 6 days,B Goods Producing,904.72
2021-12-12,Weekly earnings - lower quartile - 6 days,C Services,500
2021-12-12,Weekly earnings - lower quartile - 6 days,Z No Match,541.99
2021-12-19,Number of paid jobs - 6 days,Total,911700
2021-12-19,Number of paid jobs - 6 days,A Primary,42750
2021-12-19,Number of paid jobs - 6 days,B Goods Producing,285420
2021-12-19,Number of paid jobs - 6 days,C Services,540740
2021-12-19,Number of paid jobs - 6 days,Z No Match,42790
2021-12-19,Weekly earnings - median - 6 days,Total,982.45
2021-12-19,Weekly earnings - median - 6 days,A Primary,907.2
2021-12-19,Weekly earnings - median - 6 days,B Goods Producing,1221
2021-12-19,Weekly earnings - median - 6 days,C Services,888
2021-12-19,Weekly earnings - median - 6 days,Z No Match,715.3
2021-12-19,Weekly earnings - upper quartile - 6 days,Total,1354.98
2021-12-19,Weekly earnings - upper quartile - 6 days,A Primary,1273.83
2021-12-19,Weekly earnings - upper quartile - 6 days,B Goods Producing,1622.53
2021-12-19,Weekly earnings - upper quartile - 6 days,C Services,1221.2
2021-12-19,Weekly earnings - upper quartile - 6 days,Z No Match,990.84
2021-12-19,Weekly earnings - lower quartile - 6 days,Total,637.07
2021-12-19,Weekly earnings - lower quartile - 6 days,A Primary,520
2021-12-19,Weekly earnings - lower quartile - 6 days,B Goods Producing,924
2021-12-19,Weekly earnings - lower quartile - 6 days,C Services,517
2021-12-19,Weekly earnings - lower quartile - 6 days,Z No Match,560.14
2021-12-26,Number of paid jobs - 6 days,Total,848380
2021-12-26,Number of paid jobs - 6 days,A Primary,39740
2021-12-26,Number of paid jobs - 6 days,B Goods Producing,272660
2021-12-26,Number of paid jobs - 6 days,C Services,500470
2021-12-26,Number of paid jobs - 6 days,Z No Match,35510
2021-12-26,Weekly earnings - median - 6 days,Total,972
2021-12-26,Weekly earnings - median - 6 days,A Primary,939.4
2021-12-26,Weekly earnings - median - 6 days,B Goods Producing,1142.71
2021-12-26,Weekly earnings - median - 6 days,C Services,903.57
2021-12-26,Weekly earnings - median - 6 days,Z No Match,640
2021-12-26,Weekly earnings - upper quartile - 6 days,Total,1317.5
2021-12-26,Weekly earnings - upper quartile - 6 days,A Primary,1283.27
2021-12-26,Weekly earnings - upper quartile - 6 days,B Goods Producing,1500
2021-12-26,Weekly earnings - upper quartile - 6 days,C Services,1220
2021-12-26,Weekly earnings - upper quartile - 6 days,Z No Match,895.3
2021-12-26,Weekly earnings - lower quartile - 6 days,Total,635.25
2021-12-26,Weekly earnings - lower quartile - 6 days,A Primary,571.08
2021-12-26,Weekly earnings - lower quartile - 6 days,B Goods Producing,877.04
2021-12-26,Weekly earnings - lower quartile - 6 days,C Services,544.64
2021-12-26,Weekly earnings - lower quartile - 6 days,Z No Match,354.17
2022-01-02,Number of paid jobs - 6 days,Total,736590
2022-01-02,Number of paid jobs - 6 days,A Primary,32020
2022-01-02,Number of paid jobs - 6 days,B Goods Producing,237330
2022-01-02,Number of paid jobs - 6 days,C Services,440850
2022-01-02,Number of paid jobs - 6 days,Z No Match,26390
2022-01-02,Weekly earnings - median - 6 days,Total,975.62
2022-01-02,Weekly earnings - median - 6 days,A Primary,923.42
2022-01-02,Weekly earnings - median - 6 days,B Goods Producing,1121.85
2022-01-02,Weekly earnings - median - 6 days,C Services,917.17
2022-01-02,Weekly earnings - median - 6 days,Z No Match,640
2022-01-02,Weekly earnings - upper quartile - 6 days,Total,1315.44
2022-01-02,Weekly earnings - upper quartile - 6 days,A Primary,1272.97
2022-01-02,Weekly earnings - upper quartile - 6 days,B Goods Producing,1461.55
2022-01-02,Weekly earnings - upper quartile - 6 days,C Services,1240
2022-01-02,Weekly earnings - upper quartile - 6 days,Z No Match,896.53
2022-01-02,Weekly earnings - lower quartile - 6 days,Total,605.28
2022-01-02,Weekly earnings - lower quartile - 6 days,A Primary,513
2022-01-02,Weekly earnings - lower quartile - 6 days,B Goods Producing,845.71
2022-01-02,Weekly earnings - lower quartile - 6 days,C Services,529.75
2022-01-02,Weekly earnings - lower quartile - 6 days,Z No Match,416
2022-01-09,Number of paid jobs - 6 days,Total,834410
2022-01-09,Number of paid jobs - 6 days,A Primary,38770
2022-01-09,Number of paid jobs - 6 days,B Goods Producing,258770
2022-01-09,Number of paid jobs - 6 days,C Services,495350
2022-01-09,Number of paid jobs - 6 days,Z No Match,41510
2022-01-09,Weekly earnings - median - 6 days,Total,970.69
2022-01-09,Weekly earnings - median - 6 days,A Primary,990
2022-01-09,Weekly earnings - median - 6 days,B Goods Producing,1144.39
2022-01-09,Weekly earnings - median - 6 days,C Services,900
2022-01-09,Weekly earnings - median - 6 days,Z No Match,723.18
2022-01-09,Weekly earnings - upper quartile - 6 days,Total,1310.73
2022-01-09,Weekly earnings - upper quartile - 6 days,A Primary,1339.9
2022-01-09,Weekly earnings - upper quartile - 6 days,B Goods Producing,1491
2022-01-09,Weekly earnings - upper quartile - 6 days,C Services,1214.28
2022-01-09,Weekly earnings - upper quartile - 6 days,Z No Match,998.7
2022-01-09,Weekly earnings - lower quartile - 6 days,Total,622.6
2022-01-09,Weekly earnings - lower quartile - 6 days,A Primary,600
2022-01-09,Weekly earnings - lower quartile - 6 days,B Goods Producing,865.2
2022-01-09,Weekly earnings - lower quartile - 6 days,C Services,527.61
2022-01-09,Weekly earnings - lower quartile - 6 days,Z No Match,578
2022-01-16,Number of paid jobs - 6 days,Total,859120
2022-01-16,Number of paid jobs - 6 days,A Primary,41010
2022-01-16,Number of paid jobs - 6 days,B Goods Producing,268900
2022-01-16,Number of paid jobs - 6 days,C Services,509280
2022-01-16,Number of paid jobs - 6 days,Z No Match,39930
2022-01-16,Weekly earnings - median - 6 days,Total,966
2022-01-16,Weekly earnings - median - 6 days,A Primary,984.8
2022-01-16,Weekly earnings - median - 6 days,B Goods Producing,1161.45
2022-01-16,Weekly earnings - median - 6 days,C Services,885.6
2022-01-16,Weekly earnings - median - 6 days,Z No Match,691.21
2022-01-16,Weekly earnings - upper quartile - 6 days,Total,1309.5
2022-01-16,Weekly earnings - upper quartile - 6 days,A Primary,1321.27
2022-01-16,Weekly earnings - upper quartile - 6 days,B Goods Producing,1519.35
2022-01-16,Weekly earnings - upper quartile - 6 days,C Services,1198
2022-01-16,Weekly earnings - upper quartile - 6 days,Z No Match,965.53
2022-01-16,Weekly earnings - lower quartile - 6 days,Total,637.5
2022-01-16,Weekly earnings - lower quartile - 6 days,A Primary,621.95
2022-01-16,Weekly earnings - lower quartile - 6 days,B Goods Producing,887.15
2022-01-16,Weekly earnings - lower quartile - 6 days,C Services,525
2022-01-16,Weekly earnings - lower quartile - 6 days,Z No Match,512.57
2022-01-23,Number of paid jobs - 6 days,Total,864750
2022-01-23,Number of paid jobs - 6 days,A Primary,40300
2022-01-23,Number of paid jobs - 6 days,B Goods Producing,276480
2022-01-23,Number of paid jobs - 6 days,C Services,510480
2022-01-23,Number of paid jobs - 6 days,Z No Match,37490
2022-01-23,Weekly earnings - median - 6 days,Total,970
2022-01-23,Weekly earnings - median - 6 days,A Primary,952.02
2022-01-23,Weekly earnings - median - 6 days,B Goods Producing,1176
2022-01-23,Weekly earnings - median - 6 days,C Services,884
2022-01-23,Weekly earnings - median - 6 days,Z No Match,640
2022-01-23,Weekly earnings - upper quartile - 6 days,Total,1316
2022-01-23,Weekly earnings - upper quartile - 6 days,A Primary,1284.72
2022-01-23,Weekly earnings - upper quartile - 6 days,B Goods Producing,1530
2022-01-23,Weekly earnings - upper quartile - 6 days,C Services,1194.68
2022-01-23,Weekly earnings - upper quartile - 6 days,Z No Match,916.76
2022-01-23,Weekly earnings - lower quartile - 6 days,Total,632.89
2022-01-23,Weekly earnings - lower quartile - 6 days,A Primary,589.68
2022-01-23,Weekly earnings - lower quartile - 6 days,B Goods Producing,903.3
2022-01-23,Weekly earnings - lower quartile - 6 days,C Services,520
2022-01-23,Weekly earnings - lower quartile - 6 days,Z No Match,319.22
2022-01-30,Number of paid jobs - 6 days,Total,869100
2022-01-30,Number of paid jobs - 6 days,A Primary,39730
2022-01-30,Number of paid jobs - 6 days,B Goods Producing,279200
2022-01-30,Number of paid jobs - 6 days,C Services,508760
2022-01-30,Number of paid jobs - 6 days,Z No Match,41400
2022-01-30,Weekly earnings - median - 6 days,Total,972.14
2022-01-30,Weekly earnings - median - 6 days,A Primary,923.08
2022-01-30,Weekly earnings - median - 6 days,B Goods Producing,1173.44
2022-01-30,Weekly earnings - median - 6 days,C Services,886.18
2022-01-30,Weekly earnings - median - 6 days,Z No Match,718.52
2022-01-30,Weekly earnings - upper quartile - 6 days,Total,1314.01
2022-01-30,Weekly earnings - upper quartile - 6 days,A Primary,1258.74
2022-01-30,Weekly earnings - upper quartile - 6 days,B Goods Producing,1520
2022-01-30,Weekly earnings - upper quartile - 6 days,C Services,1197.99
2022-01-30,Weekly earnings - upper quartile - 6 days,Z No Match,991.29
2022-01-30,Weekly earnings - lower quartile - 6 days,Total,640
2022-01-30,Weekly earnings - lower quartile - 6 days,A Primary,555.4
2022-01-30,Weekly earnings - lower quartile - 6 days,B Goods Producing,906.8
2022-01-30,Weekly earnings - lower quartile - 6 days,C Services,519.23
2022-01-30,Weekly earnings - lower quartile - 6 days,Z No Match,567.35
2022-02-06,Number of paid jobs - 6 days,Total,865860
2022-02-06,Number of paid jobs - 6 days,A Primary,38590
2022-02-06,Number of paid jobs - 6 days,B Goods Producing,275470
2022-02-06,Number of paid jobs - 6 days,C Services,511050
2022-02-06,Number of paid jobs - 6 days,Z No Match,40750
2022-02-06,Weekly earnings - median - 6 days,Total,986.79
2022-02-06,Weekly earnings - median - 6 days,A Primary,948
2022-02-06,Weekly earnings - median - 6 days,B Goods Producing,1170
2022-02-06,Weekly earnings - median - 6 days,C Services,905
2022-02-06,Weekly earnings - median - 6 days,Z No Match,708.68
2022-02-06,Weekly earnings - upper quartile - 6 days,Total,1322.13
2022-02-06,Weekly earnings - upper quartile - 6 days,A Primary,1263.32
2022-02-06,Weekly earnings - upper quartile - 6 days,B Goods Producing,1510.52
2022-02-06,Weekly earnings - upper quartile - 6 days,C Services,1220.56
2022-02-06,Weekly earnings - upper quartile - 6 days,Z No Match,980.9
2022-02-06,Weekly earnings - lower quartile - 6 days,Total,640
2022-02-06,Weekly earnings - lower quartile - 6 days,A Primary,594
2022-02-06,Weekly earnings - lower quartile - 6 days,B Goods Producing,907.5
2022-02-06,Weekly earnings - lower quartile - 6 days,C Services,527.48
2022-02-06,Weekly earnings - lower quartile - 6 days,Z No Match,540.09
2022-02-13,Number of paid jobs - 6 days,Total,875120
2022-02-13,Number of paid jobs - 6 days,A Primary,37110
2022-02-13,Number of paid jobs - 6 days,B Goods Producing,282740
2022-02-13,Number of paid jobs - 6 days,C Services,514910
2022-02-13,Number of paid jobs - 6 days,Z No Match,40350
2022-02-13,Weekly earnings - median - 6 days,Total,978.88
2022-02-13,Weekly earnings - median - 6 days,A Primary,924.11
2022-02-13,Weekly earnings - median - 6 days,B Goods Producing,1187.2
2022-02-13,Weekly earnings - median - 6 days,C Services,889.14
2022-02-13,Weekly earnings - median - 6 days,Z No Match,694.17
2022-02-13,Weekly earnings - upper quartile - 6 days,Total,1326.91
2022-02-13,Weekly earnings - upper quartile - 6 days,A Primary,1246.2
2022-02-13,Weekly earnings - upper quartile - 6 days,B Goods Producing,1540
2022-02-13,Weekly earnings - upper quartile - 6 days,C Services,1203.41
2022-02-13,Weekly earnings - upper quartile - 6 days,Z No Match,970.36
2022-02-13,Weekly earnings - lower quartile - 6 days,Total,639.38
2022-02-13,Weekly earnings - lower quartile - 6 days,A Primary,561.6
2022-02-13,Weekly earnings - lower quartile - 6 days,B Goods Producing,912.5
2022-02-13,Weekly earnings - lower quartile - 6 days,C Services,506.52
2022-02-13,Weekly earnings - lower quartile - 6 days,Z No Match,511.09
2022-02-20,Number of paid jobs - 6 days,Total,868080
2022-02-20,Number of paid jobs - 6 days,A Primary,36900
2022-02-20,Number of paid jobs - 6 days,B Goods Producing,278970
2022-02-20,Number of paid jobs - 6 days,C Services,510760
2022-02-20,Number of paid jobs - 6 days,Z No Match,41450
2022-02-20,Weekly earnings - median - 6 days,Total,976.5
2022-02-20,Weekly earnings - median - 6 days,A Primary,972.43
2022-02-20,Weekly earnings - median - 6 days,B Goods Producing,1188
2022-02-20,Weekly earnings - median - 6 days,C Services,885.5
2022-02-20,Weekly earnings - median - 6 days,Z No Match,678.36
2022-02-20,Weekly earnings - upper quartile - 6 days,Total,1327.08
2022-02-20,Weekly earnings - upper quartile - 6 days,A Primary,1297.9
2022-02-20,Weekly earnings - upper quartile - 6 days,B Goods Producing,1538.46
2022-02-20,Weekly earnings - upper quartile - 6 days,C Services,1200
2022-02-20,Weekly earnings - upper quartile - 6 days,Z No Match,965.72
2022-02-20,Weekly earnings - lower quartile - 6 days,Total,630
2022-02-20,Weekly earnings - lower quartile - 6 days,A Primary,611.8
2022-02-20,Weekly earnings - lower quartile - 6 days,B Goods Producing,910
2022-02-20,Weekly earnings - lower quartile - 6 days,C Services,498.96
2022-02-20,Weekly earnings - lower quartile - 6 days,Z No Match,449.61
2022-02-27,Number of paid jobs - 6 days,Total,863770
2022-02-27,Number of paid jobs - 6 days,A Primary,36950
2022-02-27,Number of paid jobs - 6 days,B Goods Producing,279470
2022-02-27,Number of paid jobs - 6 days,C Services,507060
2022-02-27,Number of paid jobs - 6 days,Z No Match,40290
2022-02-27,Weekly earnings - median - 6 days,Total,977.5
2022-02-27,Weekly earnings - median - 6 days,A Primary,1000
2022-02-27,Weekly earnings - median - 6 days,B Goods Producing,1185.75
2022-02-27,Weekly earnings - median - 6 days,C Services,882.09
2022-02-27,Weekly earnings - median - 6 days,Z No Match,673.08
2022-02-27,Weekly earnings - upper quartile - 6 days,Total,1329.55
2022-02-27,Weekly earnings - upper quartile - 6 days,A Primary,1346.15
2022-02-27,Weekly earnings - upper quartile - 6 days,B Goods Producing,1538.47
2022-02-27,Weekly earnings - upper quartile - 6 days,C Services,1200
2022-02-27,Weekly earnings - upper quartile - 6 days,Z No Match,956.2
2022-02-27,Weekly earnings - lower quartile - 6 days,Total,626.75
2022-02-27,Weekly earnings - lower quartile - 6 days,A Primary,625
2022-02-27,Weekly earnings - lower quartile - 6 days,B Goods Producing,910
2022-02-27,Weekly earnings - lower quartile - 6 days,C Services,493.12
2022-02-27,Weekly earnings - lower quartile - 6 days,Z No Match,465.53
2022-03-06,Number of paid jobs - 6 days,Total,865310
2022-03-06,Number of paid jobs - 6 days,A Primary,36350
2022-03-06,Number of paid jobs - 6 days,B Goods Producing,279860
2022-03-06,Number of paid jobs - 6 days,C Services,506170
2022-03-06,Number of paid jobs - 6 days,Z No Match,42930
2022-03-06,Weekly earnings - median - 6 days,Total,971.75
2022-03-06,Weekly earnings - median - 6 days,A Primary,1006.5
2022-03-06,Weekly earnings - median - 6 days,B Goods Producing,1171
2022-03-06,Weekly earnings - median - 6 days,C Services,880.84
2022-03-06,Weekly earnings - median - 6 days,Z No Match,664.46
2022-03-06,Weekly earnings - upper quartile - 6 days,Total,1324.11
2022-03-06,Weekly earnings - upper quartile - 6 days,A Primary,1346.59
2022-03-06,Weekly earnings - upper quartile - 6 days,B Goods Producing,1530
2022-03-06,Weekly earnings - upper quartile - 6 days,C Services,1200
2022-03-06,Weekly earnings - upper quartile - 6 days,Z No Match,953.65
2022-03-06,Weekly earnings - lower quartile - 6 days,Total,612
2022-03-06,Weekly earnings - lower quartile - 6 days,A Primary,640
2022-03-06,Weekly earnings - lower quartile - 6 days,B Goods Producing,897
2022-03-06,Weekly earnings - lower quartile - 6 days,C Services,485.71
2022-03-06,Weekly earnings - lower quartile - 6 days,Z No Match,436.27
2022-03-13,Number of paid jobs - 6 days,Total,866010
2022-03-13,Number of paid jobs - 6 days,A Primary,36660
2022-03-13,Number of paid jobs - 6 days,B Goods Producing,278900
2022-03-13,Number of paid jobs - 6 days,C Services,508980
2022-03-13,Number of paid jobs - 6 days,Z No Match,41480
2022-03-13,Weekly earnings - median - 6 days,Total,970.69
2022-03-13,Weekly earnings - median - 6 days,A Primary,1000
2022-03-13,Weekly earnings - median - 6 days,B Goods Producing,1171.23
2022-03-13,Weekly earnings - median - 6 days,C Services,880
2022-03-13,Weekly earnings - median - 6 days,Z No Match,715.53
2022-03-13,Weekly earnings - upper quartile - 6 days,Total,1320
2022-03-13,Weekly earnings - upper quartile - 6 days,A Primary,1345.71
2022-03-13,Weekly earnings - upper quartile - 6 days,B Goods Producing,1524.6
2022-03-13,Weekly earnings - upper quartile - 6 days,C Services,1200
2022-03-13,Weekly earnings - upper quartile - 6 days,Z No Match,990.44
2022-03-13,Weekly earnings - lower quartile - 6 days,Total,616
2022-03-13,Weekly earnings - lower quartile - 6 days,A Primary,607.5
2022-03-13,Weekly earnings - lower quartile - 6 days,B Goods Producing,898.57
2022-03-13,Weekly earnings - lower quartile - 6 days,C Services,483
2022-03-13,Weekly earnings - lower quartile - 6 days,Z No Match,563.73
2022-03-20,Number of paid jobs - 6 days,Total,856750
2022-03-20,Number of paid jobs - 6 days,A Primary,35570
2022-03-20,Number of paid jobs - 6 days,B Goods Producing,275880
2022-03-20,Number of paid jobs - 6 days,C Services,503590
2022-03-20,Number of paid jobs - 6 days,Z No Match,41710
2022-03-20,Weekly earnings - median - 6 days,Total,972
2022-03-20,Weekly earnings - median - 6 days,A Primary,975.12
2022-03-20,Weekly earnings - median - 6 days,B Goods Producing,1175.14
2022-03-20,Weekly earnings - median - 6 days,C Services,880
2022-03-20,Weekly earnings - median - 6 days,Z No Match,715.94
2022-03-20,Weekly earnings - upper quartile - 6 days,Total,1322.48
2022-03-20,Weekly earnings - upper quartile - 6 days,A Primary,1305.82
2022-03-20,Weekly earnings - upper quartile - 6 days,B Goods Producing,1533.26
2022-03-20,Weekly earnings - upper quartile - 6 days,C Services,1200
2022-03-20,Weekly earnings - upper quartile - 6 days,Z No Match,992.92
2022-03-20,Weekly earnings - lower quartile - 6 days,Total,614.75
2022-03-20,Weekly earnings - lower quartile - 6 days,A Primary,600
2022-03-20,Weekly earnings - lower quartile - 6 days,B Goods Producing,899.48
2022-03-20,Weekly earnings - lower quartile - 6 days,C Services,480
2022-03-20,Weekly earnings - lower quartile - 6 days,Z No Match,563.56
2022-03-27,Number of paid jobs - 6 days,Total,872930
2022-03-27,Number of paid jobs - 6 days,A Primary,35920
2022-03-27,Number of paid jobs - 6 days,B Goods Producing,277640
2022-03-27,Number of paid jobs - 6 days,C Services,517220
2022-03-27,Number of paid jobs - 6 days,Z No Match,42160
2022-03-27,Weekly earnings - median - 6 days,Total,968
2022-03-27,Weekly earnings - median - 6 days,A Primary,910
2022-03-27,Weekly earnings - median - 6 days,B Goods Producing,1173.14
2022-03-27,Weekly earnings - median - 6 days,C Services,880.88
2022-03-27,Weekly earnings - median - 6 days,Z No Match,715.13
2022-03-27,Weekly earnings - upper quartile - 6 days,Total,1320
2022-03-27,Weekly earnings - upper quartile - 6 days,A Primary,1246.02
2022-03-27,Weekly earnings - upper quartile - 6 days,B Goods Producing,1535.57
2022-03-27,Weekly earnings - upper quartile - 6 days,C Services,1201.92
2022-03-27,Weekly earnings - upper quartile - 6 days,Z No Match,993.7
2022-03-27,Weekly earnings - lower quartile - 6 days,Total,609.88
2022-03-27,Weekly earnings - lower quartile - 6 days,A Primary,560
2022-03-27,Weekly earnings - lower quartile - 6 days,B Goods Producing,897.75
2022-03-27,Weekly earnings - lower quartile - 6 days,C Services,476.14
2022-03-27,Weekly earnings - lower quartile - 6 days,Z No Match,560
2022-04-03,Number of paid jobs - 6 days,Total,874640
2022-04-03,Number of paid jobs - 6 days,A Primary,35920
2022-04-03,Number of paid jobs - 6 days,B Goods Producing,276830
2022-04-03,Number of paid jobs - 6 days,C Services,518620
2022-04-03,Number of paid jobs - 6 days,Z No Match,43270
2022-04-03,Weekly earnings - median - 6 days,Total,989.42
2022-04-03,Weekly earnings - median - 6 days,A Primary,992.24
2022-04-03,Weekly earnings - median - 6 days,B Goods Producing,1194.75
2022-04-03,Weekly earnings - median - 6 days,C Services,900
2022-04-03,Weekly earnings - median - 6 days,Z No Match,711.1
2022-04-03,Weekly earnings - upper quartile - 6 days,Total,1346.15
2022-04-03,Weekly earnings - upper quartile - 6 days,A Primary,1316.25
2022-04-03,Weekly earnings - upper quartile - 6 days,B Goods Producing,1553.24
2022-04-03,Weekly earnings - upper quartile - 6 days,C Services,1232
2022-04-03,Weekly earnings - upper quartile - 6 days,Z No Match,989.84
2022-04-03,Weekly earnings - lower quartile - 6 days,Total,629.1
2022-04-03,Weekly earnings - lower quartile - 6 days,A Primary,616.93
2022-04-03,Weekly earnings - lower quartile - 6 days,B Goods Producing,915.57
2022-04-03,Weekly earnings - lower quartile - 6 days,C Services,489.6
2022-04-03,Weekly earnings - lower quartile - 6 days,Z No Match,537.92
2022-04-10,Number of paid jobs - 6 days,Total,819650
2022-04-10,Number of paid jobs - 6 days,A Primary,33190
2022-04-10,Number of paid jobs - 6 days,B Goods Producing,266280
2022-04-10,Number of paid jobs - 6 days,C Services,479480
2022-04-10,Number of paid jobs - 6 days,Z No Match,40700
2022-04-10,Weekly earnings - median - 6 days,Total,990.18
2022-04-10,Weekly earnings - median - 6 days,A Primary,988.8
2022-04-10,Weekly earnings - median - 6 days,B Goods Producing,1196
2022-04-10,Weekly earnings - median - 6 days,C Services,902.75
2022-04-10,Weekly earnings - median - 6 days,Z No Match,661.46
2022-04-10,Weekly earnings - upper quartile - 6 days,Total,1346.15
2022-04-10,Weekly earnings - upper quartile - 6 days,A Primary,1323
2022-04-10,Weekly earnings - upper quartile - 6 days,B Goods Producing,1554
2022-04-10,Weekly earnings - upper quartile - 6 days,C Services,1226.5
2022-04-10,Weekly earnings - upper quartile - 6 days,Z No Match,952.35
2022-04-10,Weekly earnings - lower quartile - 6 days,Total,615.39
2022-04-10,Weekly earnings - lower quartile - 6 days,A Primary,594.61
2022-04-10,Weekly earnings - lower quartile - 6 days,B Goods Producing,915.53
2022-04-10,Weekly earnings - lower quartile - 6 days,C Services,479.92
2022-04-10,Weekly earnings - lower quartile - 6 days,Z No Match,457.14
2022-04-17,Number of paid jobs - 6 days,Total,855800
2022-04-17,Number of paid jobs - 6 days,A Primary,35060
2022-04-17,Number of paid jobs - 6 days,B Goods Producing,273300
2022-04-17,Number of paid jobs - 6 days,C Services,507760
2022-04-17,Number of paid jobs - 6 days,Z No Match,39680
2022-04-17,Weekly earnings - median - 6 days,Total,1000
2022-04-17,Weekly earnings - median - 6 days,A Primary,982.1
2022-04-17,Weekly earnings - median - 6 days,B Goods Producing,1177.9
2022-04-17,Weekly earnings - median - 6 days,C Services,922.5
2022-04-17,Weekly earnings - median - 6 days,Z No Match,640
2022-04-17,Weekly earnings - upper quartile - 6 days,Total,1337.7
2022-04-17,Weekly earnings - upper quartile - 6 days,A Primary,1280.51
2022-04-17,Weekly earnings - upper quartile - 6 days,B Goods Producing,1512.56
2022-04-17,Weekly earnings - upper quartile - 6 days,C Services,1243.06
2022-04-17,Weekly earnings - upper quartile - 6 days,Z No Match,897.28
2022-04-17,Weekly earnings - lower quartile - 6 days,Total,636
2022-04-17,Weekly earnings - lower quartile - 6 days,A Primary,625.02
2022-04-17,Weekly earnings - lower quartile - 6 days,B Goods Producing,921
2022-04-17,Weekly earnings - lower quartile - 6 days,C Services,515.82
2022-04-17,Weekly earnings - lower quartile - 6 days,Z No Match,246
2022-04-24,Number of paid jobs - 6 days,Total,870420
2022-04-24,Number of paid jobs - 6 days,A Primary,35850
2022-04-24,Number of paid jobs - 6 days,B Goods Producing,278520
2022-04-24,Number of paid jobs - 6 days,C Services,513710
2022-04-24,Number of paid jobs - 6 days,Z No Match,42340
2022-04-24,Weekly earnings - median - 6 days,Total,1010.86
2022-04-24,Weekly earnings - median - 6 days,A Primary,993.21
2022-04-24,Weekly earnings - median - 6 days,B Goods Producing,1192.5
2022-04-24,Weekly earnings - median - 6 days,C Services,936.22
2022-04-24,Weekly earnings - median - 6 days,Z No Match,719.43
2022-04-24,Weekly earnings - upper quartile - 6 days,Total,1346.16
2022-04-24,Weekly earnings - upper quartile - 6 days,A Primary,1279.59
2022-04-24,Weekly earnings - upper quartile - 6 days,B Goods Producing,1536.71
2022-04-24,Weekly earnings - upper quartile - 6 days,C Services,1251.5
2022-04-24,Weekly earnings - upper quartile - 6 days,Z No Match,1000
2022-04-24,Weekly earnings - lower quartile - 6 days,Total,661.74
2022-04-24,Weekly earnings - lower quartile - 6 days,A Primary,650
2022-04-24,Weekly earnings - lower quartile - 6 days,B Goods Producing,927
2022-04-24,Weekly earnings - lower quartile - 6 days,C Services,546.23
2022-04-24,Weekly earnings - lower quartile - 6 days,Z No Match,548.57
2022-05-01,Number of paid jobs - 6 days,Total,874360
2022-05-01,Number of paid jobs - 6 days,A Primary,36380
2022-05-01,Number of paid jobs - 6 days,B Goods Producing,280700
2022-05-01,Number of paid jobs - 6 days,C Services,513930
2022-05-01,Number of paid jobs - 6 days,Z No Match,43350
2022-05-01,Weekly earnings - median - 6 days,Total,1013.8
2022-05-01,Weekly earnings - median - 6 days,A Primary,989.91
2022-05-01,Weekly earnings - median - 6 days,B Goods Producing,1204.5
2022-05-01,Weekly earnings - median - 6 days,C Services,934.62
2022-05-01,Weekly earnings - median - 6 days,Z No Match,726.05
2022-05-01,Weekly earnings - upper quartile - 6 days,Total,1361.49
2022-05-01,Weekly earnings - upper quartile - 6 days,A Primary,1288.2
2022-05-01,Weekly earnings - upper quartile - 6 days,B Goods Producing,1558
2022-05-01,Weekly earnings - upper quartile - 6 days,C Services,1260
2022-05-01,Weekly earnings - upper quartile - 6 days,Z No Match,1009.76
2022-05-01,Weekly earnings - lower quartile - 6 days,Total,655.41
2022-05-01,Weekly earnings - lower quartile - 6 days,A Primary,648.2
2022-05-01,Weekly earnings - lower quartile - 6 days,B Goods Producing,932.69
2022-05-01,Weekly earnings - lower quartile - 6 days,C Services,532.56
2022-05-01,Weekly earnings - lower quartile - 6 days,Z No Match,552.23
2022-05-08,Number of paid jobs - 6 days,Total,876670
2022-05-08,Number of paid jobs - 6 days,A Primary,35730
2022-05-08,Number of paid jobs - 6 days,B Goods Producing,277700
2022-05-08,Number of paid jobs - 6 days,C Services,519190
2022-05-08,Number of paid jobs - 6 days,Z No Match,44050
2022-05-08,Weekly earnings - median - 6 days,Total,1000
2022-05-08,Weekly earnings - median - 6 days,A Primary,972.23
2022-05-08,Weekly earnings - median - 6 days,B Goods Producing,1211.25
2022-05-08,Weekly earnings - median - 6 days,C Services,914.3
2022-05-08,Weekly earnings - median - 6 days,Z No Match,728
2022-05-08,Weekly earnings - upper quartile - 6 days,Total,1350
2022-05-08,Weekly earnings - upper quartile - 6 days,A Primary,1278.89
2022-05-08,Weekly earnings - upper quartile - 6 days,B Goods Producing,1564
2022-05-08,Weekly earnings - upper quartile - 6 days,C Services,1240
2022-05-08,Weekly earnings - upper quartile - 6 days,Z No Match,1013.27
2022-05-08,Weekly earnings - lower quartile - 6 days,Total,640
2022-05-08,Weekly earnings - lower quartile - 6 days,A Primary,636.43
2022-05-08,Weekly earnings - lower quartile - 6 days,B Goods Producing,938.74
2022-05-08,Weekly earnings - lower quartile - 6 days,C Services,494.39
