Anzsic,Anzsic_descriptor,Gas,Period,Data_value,Variable,Units,Magnitude
HH2,Heating/cooling,Carbon dioxide equivalents,2020.12,170,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2021.03,168,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2021.06,174,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2021.09,174,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2021.12,169,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2022.03,164,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2022.06,158,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2022.09,157,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2022.12,164,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2023.03,168,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Carbon dioxide equivalents,2023.06,162,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2010.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2010.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2010.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2010.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2011.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2011.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2011.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2011.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2012.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2012.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2012.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2012.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2013.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2013.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2013.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2013.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2014.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2014.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2014.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2014.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2015.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2015.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2015.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2015.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2016.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2016.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2016.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2016.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2017.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2017.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2017.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2017.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2018.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2018.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2018.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2018.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2019.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2019.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2019.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2019.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2020.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2020.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2020.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2020.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2021.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2021.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2021.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2021.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2022.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2022.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2022.09,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2022.12,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2023.03,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Fluorinated gases,2023.06,0,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2010.03,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2010.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2010.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2010.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2011.03,5,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2011.06,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2011.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2011.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2012.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2012.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2012.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2012.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2013.03,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2013.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2013.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2013.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2014.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2014.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2014.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2014.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2015.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2015.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2015.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2015.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2016.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2016.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2016.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2016.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2017.03,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2017.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2017.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2017.12,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2018.03,3,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2018.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2018.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2018.12,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2019.03,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2019.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2019.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2019.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2020.03,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2020.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2020.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2020.12,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2021.03,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2021.06,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2021.09,2,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2021.12,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2022.03,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2022.06,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2022.09,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2022.12,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2023.03,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH2,Heating/cooling,Nitrous oxide,2023.06,1,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2010.03,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2010.06,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2010.09,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2010.12,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2011.03,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2011.06,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2011.09,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2011.12,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2012.03,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2012.06,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2012.09,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2012.12,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2013.03,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2013.06,19,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2013.09,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2013.12,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2014.03,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2014.06,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2014.09,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2014.12,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2015.03,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2015.06,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2015.09,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2015.12,20,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2016.03,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2016.06,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2016.09,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2016.12,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2017.03,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2017.06,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2017.09,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2017.12,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2018.03,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2018.06,21,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2018.09,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2018.12,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2019.03,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2019.06,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2019.09,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2019.12,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2020.03,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2020.06,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2020.09,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2020.12,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2021.03,22,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2021.06,23,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2021.09,23,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2021.12,23,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2022.03,23,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2022.06,23,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2022.09,23,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2022.12,23,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2023.03,23,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Methane,2023.06,23,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2010.03,5,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2010.06,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2010.09,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2010.12,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2011.03,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2011.06,5,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2011.09,5,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2011.12,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2012.03,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2012.06,5,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2012.09,5,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2012.12,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2013.03,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2013.06,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2013.09,5,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2013.12,7,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2014.03,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2014.06,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2014.09,7,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2014.12,6,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
HH3,Other,Carbon dioxide,2015.03,7,Seasonally adjusted,Kilotonnes,Carbon dioxide equivalents
